platform,brand,product_name,category,price,rating,ram,storage,battery,url
Amazon,Apple,Apple apple-22-pro,Smartphone,64536,4.4,8GB,512GB,6000mAh,https://amazon.com/apple-apple-model-22
Flipkart,Oppo,Oppo Oppo Reno 8,Smartphone,79204,4.3,6GB,1TB,5000mAh,https://flipkart.com/oppo-oppo-reno-8
Croma,Motorola,Motorola Moto G84,Smartphone,52258,4.8,6GB,512GB,5500mAh,https://croma.com/motorola-moto-g84
Croma,Apple,Apple apple-95-neo,Smartphone,62633,4.7,6GB,128GB,4000mAh,https://croma.com/apple-apple-model-95
Croma,Vivo,Vivo Vivo Y36,Smartphone,35555,4.2,6GB,128GB,5000mAh,https://croma.com/vivo-vivo-y36
Reliance Digital,Google,Google Pixel 7a,Smartphone,34131,4.4,4GB,256GB,4000mAh,https://reliancedigital.com/google-pixel-7a
Amazon,Realme,Realme Realme C55,Smartphone,38070,4.0,4GB,1TB,4500mAh,https://amazon.com/realme-realme-c55
Amazon,OnePlus,OnePlus oneplus-70-x,Smartphone,50108,4.3,6GB,1TB,6000mAh,https://amazon.com/oneplus-oneplus-model-70
Croma,Apple,Apple apple-73-edge,Smartphone,72938,4.4,4GB,1TB,6000mAh,https://croma.com/apple-apple-model-73
Reliance Digital,Realme,Realme realme-56-edge,Smartphone,25434,3.5,8GB,512GB,6000mAh,https://reliancedigital.com/realme-realme-model-56
Flipkart,Motorola,Motorola Moto G54,Smartphone,23562,3.9,4GB,64GB,6000mAh,https://flipkart.com/motorola-moto-g54
Myntra,Oppo,Oppo oppo-77-edge,Smartphone,19079,3.8,4GB,512GB,6000mAh,https://myntra.com/oppo-oppo-model-77
Reliance Digital,Motorola,Motorola Moto G54,Smartphone,21671,4.2,8GB,512GB,5000mAh,https://reliancedigital.com/motorola-moto-g54
Reliance Digital,Samsung,Samsung Galaxy S22,Smartphone,39961,3.8,12GB,64GB,4500mAh,https://reliancedigital.com/samsung-galaxy-s22
Croma,Realme,Realme realme-37-fe,Smartphone,21221,3.9,4GB,64GB,6000mAh,https://croma.com/realme-realme-model-37
Myntra,Apple,Apple iPhone 13,Smartphone,55199,4.6,8GB,1TB,6000mAh,https://myntra.com/apple-iphone-13
Flipkart,Oppo,Oppo Oppo A78,Smartphone,31503,3.9,12GB,256GB,4500mAh,https://flipkart.com/oppo-oppo-a78
Croma,Samsung,Samsung Galaxy M34,Smartphone,46275,3.6,8GB,256GB,6000mAh,https://croma.com/samsung-galaxy-m34
Flipkart,Xiaomi,Xiaomi xiaomi-79-neo,Smartphone,15410,4.1,8GB,64GB,4000mAh,https://flipkart.com/xiaomi-xiaomi-model-79
Amazon,Realme,Realme realme-36-ultra,Smartphone,19867,4.5,4GB,512GB,6000mAh,https://amazon.com/realme-realme-model-36
Croma,Apple,Apple iPhone 13,Smartphone,61762,3.6,12GB,512GB,5500mAh,https://croma.com/apple-iphone-13
Croma,Realme,Realme Realme C55,Smartphone,52567,4.3,4GB,512GB,4500mAh,https://croma.com/realme-realme-c55
Reliance Digital,Xiaomi,Xiaomi xiaomi-62-max,Smartphone,11496,4.3,4GB,256GB,5500mAh,https://reliancedigital.com/xiaomi-xiaomi-model-62
Reliance Digital,Samsung,Samsung Galaxy M34,Smartphone,14392,4.0,12GB,64GB,5500mAh,https://reliancedigital.com/samsung-galaxy-m34
Reliance Digital,Oppo,Oppo oppo-13-pro,Smartphone,32619,4.7,6GB,256GB,4500mAh,https://reliancedigital.com/oppo-oppo-model-13
Flipkart,Apple,Apple iPhone 13,Smartphone,34635,3.7,8GB,64GB,5000mAh,https://flipkart.com/apple-iphone-13
Croma,Realme,Realme realme-75-fe,Smartphone,14844,4.0,8GB,1TB,5000mAh,https://croma.com/realme-realme-model-75
Reliance Digital,Google,Google Pixel 7a,Smartphone,64209,4.8,16GB,64GB,5500mAh,https://reliancedigital.com/google-pixel-7a
Reliance Digital,Xiaomi,Xiaomi Poco X5,Smartphone,63315,4.7,6GB,512GB,4000mAh,https://reliancedigital.com/xiaomi-poco-x5
Flipkart,Apple,Apple apple-55-pro,Smartphone,52093,4.4,16GB,1TB,5500mAh,https://flipkart.com/apple-apple-model-55
Reliance Digital,Xiaomi,Xiaomi xiaomi-91-edge,Smartphone,17877,3.5,8GB,512GB,4500mAh,https://reliancedigital.com/xiaomi-xiaomi-model-91
Myntra,Xiaomi,Xiaomi Poco X5,Smartphone,27052,4.7,8GB,512GB,4500mAh,https://myntra.com/xiaomi-poco-x5
Croma,OnePlus,OnePlus OnePlus 9,Smartphone,68149,4.0,8GB,256GB,5500mAh,https://croma.com/oneplus-oneplus-9
Flipkart,Xiaomi,Xiaomi Redmi Note 10,Smartphone,49813,3.7,16GB,128GB,4500mAh,https://flipkart.com/xiaomi-redmi-note-10
Croma,OnePlus,OnePlus OnePlus Nord 2T,Smartphone,12661,3.8,16GB,256GB,5000mAh,https://croma.com/oneplus-oneplus-nord-2t
Croma,Samsung,Samsung Galaxy A54,Smartphone,12377,4.8,12GB,256GB,4000mAh,https://croma.com/samsung-galaxy-a54
Croma,Xiaomi,Xiaomi xiaomi-89-ultra,Smartphone,19152,4.3,8GB,256GB,4500mAh,https://croma.com/xiaomi-xiaomi-model-89
Amazon,Vivo,Vivo vivo-45-neo,Smartphone,25165,4.0,8GB,128GB,5500mAh,https://amazon.com/vivo-vivo-model-45
Amazon,Xiaomi,Xiaomi xiaomi-34,Smartphone,25294,3.9,8GB,512GB,5500mAh,https://amazon.com/xiaomi-xiaomi-model-34
Flipkart,Motorola,Motorola Moto G84,Smartphone,55186,4.3,16GB,256GB,6000mAh,https://flipkart.com/motorola-moto-g84
Amazon,Apple,Apple apple-39-ultra,Smartphone,67351,4.7,16GB,256GB,5500mAh,https://amazon.com/apple-apple-model-39
Myntra,Realme,Realme Realme Narzo 60,Smartphone,28876,4.6,6GB,256GB,5000mAh,https://myntra.com/realme-realme-narzo-60
Flipkart,Realme,Realme Realme Narzo 60,Smartphone,15947,5.0,12GB,512GB,6000mAh,https://flipkart.com/realme-realme-narzo-60
Reliance Digital,Apple,Apple iPhone 12,Smartphone,41530,3.9,6GB,1TB,4000mAh,https://reliancedigital.com/apple-iphone-12
Amazon,Motorola,Motorola Moto Edge 40,Smartphone,57951,4.6,8GB,64GB,5500mAh,https://amazon.com/motorola-moto-edge-40
Reliance Digital,Motorola,Motorola Moto G84,Smartphone,33492,4.4,6GB,64GB,5000mAh,https://reliancedigital.com/motorola-moto-g84
Flipkart,Samsung,Samsung Galaxy S23,Smartphone,50511,5.0,8GB,512GB,5500mAh,https://flipkart.com/samsung-galaxy-s23
Reliance Digital,OnePlus,OnePlus OnePlus 10R,Smartphone,25511,4.7,6GB,256GB,4500mAh,https://reliancedigital.com/oneplus-oneplus-10r
Flipkart,Google,Google google-62-neo,Smartphone,47313,4.3,8GB,128GB,4500mAh,https://flipkart.com/google-google-model-62
Flipkart,Oppo,Oppo oppo-59-x,Smartphone,18166,4.7,4GB,64GB,6000mAh,https://flipkart.com/oppo-oppo-model-59
Flipkart,Vivo,Vivo Vivo V27,Smartphone,38497,4.0,8GB,64GB,5000mAh,https://flipkart.com/vivo-vivo-v27
Flipkart,Vivo,Vivo vivo-50-pro,Smartphone,28536,4.4,6GB,1TB,5000mAh,https://flipkart.com/vivo-vivo-model-50
Croma,Google,Google google-24-se,Smartphone,47570,4.3,12GB,128GB,6000mAh,https://croma.com/google-google-model-24
Flipkart,Google,Google Pixel 7a,Smartphone,45602,4.7,12GB,256GB,4000mAh,https://flipkart.com/google-pixel-7a
Flipkart,Samsung,Samsung Galaxy S23,Smartphone,67242,4.7,8GB,512GB,5500mAh,https://flipkart.com/samsung-galaxy-s23
Croma,Xiaomi,Xiaomi Redmi Note 12,Smartphone,43347,3.6,12GB,1TB,6000mAh,https://croma.com/xiaomi-redmi-note-12
Croma,Oppo,Oppo Oppo F21,Smartphone,37232,3.9,8GB,512GB,4000mAh,https://croma.com/oppo-oppo-f21
Croma,Google,Google Pixel 7a,Smartphone,9529,3.6,4GB,1TB,4000mAh,https://croma.com/google-pixel-7a
Croma,OnePlus,OnePlus OnePlus 10R,Smartphone,31506,3.8,12GB,128GB,5500mAh,https://croma.com/oneplus-oneplus-10r
Flipkart,Vivo,Vivo Vivo Y36,Smartphone,56588,3.5,6GB,1TB,5500mAh,https://flipkart.com/vivo-vivo-y36
Flipkart,OnePlus,OnePlus OnePlus Nord 2T,Smartphone,63096,4.7,6GB,128GB,5000mAh,https://flipkart.com/oneplus-oneplus-nord-2t
Flipkart,Motorola,Motorola Moto Edge 40,Smartphone,36279,3.8,6GB,128GB,5500mAh,https://flipkart.com/motorola-moto-edge-40
Amazon,Vivo,Vivo vivo-51-x,Smartphone,28355,4.2,16GB,512GB,4500mAh,https://amazon.com/vivo-vivo-model-51
Amazon,OnePlus,OnePlus OnePlus Nord 2T,Smartphone,33328,4.9,12GB,512GB,6000mAh,https://amazon.com/oneplus-oneplus-nord-2t
Flipkart,Google,Google Pixel 6a,Smartphone,72577,4.1,6GB,64GB,4000mAh,https://flipkart.com/google-pixel-6a
Flipkart,Google,Google Pixel 6a,Smartphone,30753,4.4,16GB,64GB,4500mAh,https://flipkart.com/google-pixel-6a
Reliance Digital,Realme,Realme Realme C55,Smartphone,32813,4.5,12GB,128GB,5500mAh,https://reliancedigital.com/realme-realme-c55
Reliance Digital,Xiaomi,Xiaomi Poco X5,Smartphone,73202,4.0,8GB,512GB,5500mAh,https://reliancedigital.com/xiaomi-poco-x5
Amazon,Oppo,Oppo Oppo Reno 8,Smartphone,42399,4.9,12GB,128GB,6000mAh,https://amazon.com/oppo-oppo-reno-8
Amazon,Samsung,Samsung Galaxy S23,Smartphone,13191,4.5,16GB,256GB,5000mAh,https://amazon.com/samsung-galaxy-s23
Myntra,OnePlus,OnePlus oneplus-17-lite,Smartphone,51406,4.2,12GB,512GB,5500mAh,https://myntra.com/oneplus-oneplus-model-17
Reliance Digital,Google,Google Pixel 6a,Smartphone,22536,4.2,16GB,1TB,5500mAh,https://reliancedigital.com/google-pixel-6a
Myntra,OnePlus,OnePlus OnePlus Nord CE3,Smartphone,70418,3.7,4GB,128GB,4500mAh,https://myntra.com/oneplus-oneplus-nord-ce3
Amazon,Motorola,Motorola motorola-88-se,Smartphone,15652,4.1,6GB,1TB,6000mAh,https://amazon.com/motorola-motorola-model-88
Reliance Digital,OnePlus,OnePlus OnePlus 11R,Smartphone,18343,4.9,12GB,1TB,4000mAh,https://reliancedigital.com/oneplus-oneplus-11r
Reliance Digital,Samsung,Samsung samsung-11-ultra,Smartphone,47634,4.3,12GB,512GB,4000mAh,https://reliancedigital.com/samsung-samsung-model-11
Flipkart,Motorola,Motorola Moto G54,Smartphone,76921,4.6,4GB,256GB,5000mAh,https://flipkart.com/motorola-moto-g54
Myntra,Vivo,Vivo Vivo Y21,Smartphone,26163,5.0,4GB,128GB,5000mAh,https://myntra.com/vivo-vivo-y21
Croma,Google,Google Pixel 7a,Smartphone,34097,4.9,12GB,128GB,4500mAh,https://croma.com/google-pixel-7a
Reliance Digital,Google,Google google-84-lite,Smartphone,62932,3.9,12GB,64GB,5000mAh,https://reliancedigital.com/google-google-model-84
Flipkart,Motorola,Motorola Moto Edge 40,Smartphone,32758,4.3,16GB,128GB,4000mAh,https://flipkart.com/motorola-moto-edge-40
Flipkart,Apple,Apple apple-23-edge,Smartphone,60748,4.1,8GB,1TB,4500mAh,https://flipkart.com/apple-apple-model-23
Croma,Samsung,Samsung Galaxy S21,Smartphone,58720,4.6,16GB,256GB,6000mAh,https://croma.com/samsung-galaxy-s21
Myntra,Oppo,Oppo Oppo A78,Smartphone,52364,5.0,4GB,1TB,5000mAh,https://myntra.com/oppo-oppo-a78
Amazon,Oppo,Oppo Oppo F21,Smartphone,62022,4.7,12GB,1TB,5000mAh,https://amazon.com/oppo-oppo-f21
Reliance Digital,OnePlus,OnePlus OnePlus 10R,Smartphone,60461,4.7,4GB,128GB,5000mAh,https://reliancedigital.com/oneplus-oneplus-10r
Reliance Digital,Realme,Realme realme-58-edge,Smartphone,10240,3.5,8GB,128GB,6000mAh,https://reliancedigital.com/realme-realme-model-58
Croma,Apple,Apple iPhone 15,Smartphone,24291,4.2,8GB,512GB,4500mAh,https://croma.com/apple-iphone-15
Myntra,Samsung,Samsung samsung-85-fe,Smartphone,59238,4.8,12GB,1TB,5000mAh,https://myntra.com/samsung-samsung-model-85
Croma,Motorola,Motorola Moto G84,Smartphone,76946,4.1,4GB,1TB,4000mAh,https://croma.com/motorola-moto-g84
Amazon,Realme,Realme realme-14-ultra,Smartphone,21297,4.0,4GB,256GB,5000mAh,https://amazon.com/realme-realme-model-14
Flipkart,OnePlus,OnePlus oneplus-71-edge,Smartphone,55400,4.7,4GB,1TB,5500mAh,https://flipkart.com/oneplus-oneplus-model-71
Amazon,Apple,Apple iPhone 12,Smartphone,34328,3.8,16GB,512GB,5500mAh,https://amazon.com/apple-iphone-12
Croma,Motorola,Motorola motorola-69-se,Smartphone,28604,3.8,6GB,512GB,4500mAh,https://croma.com/motorola-motorola-model-69
Reliance Digital,Google,Google google-96-fe,Smartphone,41326,4.7,4GB,128GB,4000mAh,https://reliancedigital.com/google-google-model-96
Croma,Apple,Apple iPhone 14,Smartphone,27395,4.6,4GB,64GB,5000mAh,https://croma.com/apple-iphone-14
Croma,Realme,Realme realme-34-fe,Smartphone,19500,3.7,6GB,256GB,5500mAh,https://croma.com/realme-realme-model-34
Reliance Digital,Realme,Realme Realme 11 Pro,Smartphone,62784,4.2,8GB,256GB,5500mAh,https://reliancedigital.com/realme-realme-11-pro
Reliance Digital,Vivo,Vivo Vivo V29,Smartphone,39554,4.9,6GB,64GB,6000mAh,https://reliancedigital.com/vivo-vivo-v29
Amazon,Vivo,Vivo Vivo Y36,Smartphone,17848,3.6,4GB,128GB,6000mAh,https://amazon.com/vivo-vivo-y36
Croma,OnePlus,OnePlus OnePlus 11R,Smartphone,49581,4.8,4GB,256GB,4000mAh,https://croma.com/oneplus-oneplus-11r
Flipkart,Motorola,Motorola Moto Edge 40,Smartphone,45318,4.1,4GB,512GB,5500mAh,https://flipkart.com/motorola-moto-edge-40
Reliance Digital,Samsung,Samsung samsung-46-fe,Smartphone,48057,4.8,4GB,128GB,4000mAh,https://reliancedigital.com/samsung-samsung-model-46
Reliance Digital,Vivo,Vivo vivo-51-se,Smartphone,32868,3.7,4GB,512GB,6000mAh,https://reliancedigital.com/vivo-vivo-model-51
Amazon,Vivo,Vivo vivo-45,Smartphone,19886,4.4,6GB,64GB,4500mAh,https://amazon.com/vivo-vivo-model-45
Croma,Samsung,Samsung Galaxy M34,Smartphone,21859,4.8,16GB,1TB,6000mAh,https://croma.com/samsung-galaxy-m34
Croma,Realme,Realme realme-75-max,Smartphone,16727,3.5,6GB,256GB,4000mAh,https://croma.com/realme-realme-model-75
Reliance Digital,Oppo,Oppo oppo-36-max,Smartphone,23781,3.8,12GB,1TB,4000mAh,https://reliancedigital.com/oppo-oppo-model-36
Reliance Digital,Google,Google Pixel 6a,Smartphone,55512,4.6,12GB,128GB,4500mAh,https://reliancedigital.com/google-pixel-6a
Myntra,OnePlus,OnePlus OnePlus 9,Smartphone,27580,4.0,16GB,64GB,5000mAh,https://myntra.com/oneplus-oneplus-9
Reliance Digital,Apple,Apple iPhone 12,Smartphone,30662,4.0,6GB,64GB,4000mAh,https://reliancedigital.com/apple-iphone-12
Reliance Digital,Motorola,Motorola Moto Edge 40,Smartphone,27439,4.1,4GB,512GB,5500mAh,https://reliancedigital.com/motorola-moto-edge-40
Myntra,Motorola,Motorola Moto Edge 40,Smartphone,25106,4.1,12GB,64GB,5500mAh,https://myntra.com/motorola-moto-edge-40
Myntra,Realme,Realme Realme C55,Smartphone,64970,4.3,16GB,128GB,4500mAh,https://myntra.com/realme-realme-c55
Myntra,Oppo,Oppo Oppo Reno 8,Smartphone,34469,4.0,12GB,128GB,6000mAh,https://myntra.com/oppo-oppo-reno-8
Reliance Digital,Xiaomi,Xiaomi Redmi Note 10,Smartphone,58790,4.6,8GB,128GB,5000mAh,https://reliancedigital.com/xiaomi-redmi-note-10
Reliance Digital,Samsung,Samsung samsung-72-plus,Smartphone,22409,3.9,16GB,512GB,6000mAh,https://reliancedigital.com/samsung-samsung-model-72
Amazon,OnePlus,OnePlus OnePlus 9,Smartphone,60157,3.7,8GB,128GB,6000mAh,https://amazon.com/oneplus-oneplus-9
Myntra,Google,Google Pixel 7a,Smartphone,62352,4.7,6GB,512GB,5000mAh,https://myntra.com/google-pixel-7a
Myntra,Vivo,Vivo Vivo Y36,Smartphone,10070,3.5,4GB,1TB,5500mAh,https://myntra.com/vivo-vivo-y36
Flipkart,OnePlus,OnePlus OnePlus Nord 2T,Smartphone,21694,3.6,4GB,1TB,6000mAh,https://flipkart.com/oneplus-oneplus-nord-2t
Flipkart,Oppo,Oppo Oppo F21,Smartphone,55359,4.1,16GB,256GB,5500mAh,https://flipkart.com/oppo-oppo-f21
Amazon,Vivo,Vivo vivo-51-edge,Smartphone,19876,3.7,4GB,256GB,5500mAh,https://amazon.com/vivo-vivo-model-51
Flipkart,Samsung,Samsung Galaxy S22,Smartphone,64409,4.0,6GB,64GB,5000mAh,https://flipkart.com/samsung-galaxy-s22
Croma,Motorola,Motorola motorola-44-fe,Smartphone,33732,4.4,6GB,256GB,4500mAh,https://croma.com/motorola-motorola-model-44
Amazon,Vivo,Vivo vivo-48-fe,Smartphone,37986,4.2,16GB,1TB,4000mAh,https://amazon.com/vivo-vivo-model-48
Croma,Google,Google Pixel 7a,Smartphone,55064,4.4,8GB,512GB,5500mAh,https://croma.com/google-pixel-7a
Croma,Google,Google Pixel 7a,Smartphone,53413,4.3,6GB,1TB,5000mAh,https://croma.com/google-pixel-7a
Reliance Digital,Oppo,Oppo Oppo A78,Smartphone,78238,3.8,4GB,1TB,4500mAh,https://reliancedigital.com/oppo-oppo-a78
Reliance Digital,Xiaomi,Xiaomi xiaomi-71-x,Smartphone,28453,3.9,8GB,1TB,5000mAh,https://reliancedigital.com/xiaomi-xiaomi-model-71
Reliance Digital,Motorola,Motorola motorola-57-edge,Smartphone,14129,3.9,12GB,128GB,5500mAh,https://reliancedigital.com/motorola-motorola-model-57
Reliance Digital,Oppo,Oppo oppo-40-ultra,Smartphone,28136,3.5,4GB,256GB,5500mAh,https://reliancedigital.com/oppo-oppo-model-40
Reliance Digital,Oppo,Oppo Oppo A78,Smartphone,46732,5.0,6GB,128GB,4500mAh,https://reliancedigital.com/oppo-oppo-a78
Flipkart,Motorola,Motorola motorola-96-x,Smartphone,13628,4.3,6GB,128GB,5500mAh,https://flipkart.com/motorola-motorola-model-96
Flipkart,Oppo,Oppo Oppo F21,Smartphone,25911,4.0,6GB,256GB,5000mAh,https://flipkart.com/oppo-oppo-f21
Flipkart,Vivo,Vivo vivo-81-lite,Smartphone,31833,4.3,12GB,1TB,6000mAh,https://flipkart.com/vivo-vivo-model-81
Croma,Apple,Apple iPhone 15,Smartphone,74381,3.7,16GB,256GB,4500mAh,https://croma.com/apple-iphone-15
Myntra,Samsung,Samsung Galaxy S23,Smartphone,66885,4.0,12GB,1TB,6000mAh,https://myntra.com/samsung-galaxy-s23
Croma,Motorola,Motorola motorola-19,Smartphone,35833,3.7,16GB,1TB,6000mAh,https://croma.com/motorola-motorola-model-19
Croma,Motorola,Motorola Moto Edge 40,Smartphone,12471,4.4,12GB,512GB,6000mAh,https://croma.com/motorola-moto-edge-40
Amazon,Google,Google google-60-ultra,Smartphone,61570,4.3,4GB,128GB,4500mAh,https://amazon.com/google-google-model-60
Croma,Vivo,Vivo vivo-20-plus,Smartphone,29793,4.3,16GB,512GB,5500mAh,https://croma.com/vivo-vivo-model-20
Myntra,Samsung,Samsung Galaxy S23,Smartphone,76595,3.7,16GB,256GB,6000mAh,https://myntra.com/samsung-galaxy-s23
Flipkart,Vivo,Vivo Vivo Y21,Smartphone,50760,4.1,6GB,64GB,5000mAh,https://flipkart.com/vivo-vivo-y21
Croma,Vivo,Vivo Vivo Y36,Smartphone,74042,3.5,8GB,1TB,6000mAh,https://croma.com/vivo-vivo-y36
Croma,Realme,Realme Realme 10 Pro,Smartphone,23112,3.5,6GB,128GB,4000mAh,https://croma.com/realme-realme-10-pro
Amazon,Samsung,Samsung Galaxy S21,Smartphone,19311,4.2,16GB,512GB,5500mAh,https://amazon.com/samsung-galaxy-s21
Amazon,Samsung,Samsung Galaxy S22,Smartphone,16137,4.7,12GB,128GB,6000mAh,https://amazon.com/samsung-galaxy-s22
Croma,Vivo,Vivo vivo-28-max,Smartphone,30446,4.1,8GB,1TB,4000mAh,https://croma.com/vivo-vivo-model-28
Myntra,Motorola,Motorola Moto G54,Smartphone,80757,4.9,4GB,256GB,6000mAh,https://myntra.com/motorola-moto-g54
Myntra,Motorola,Motorola Moto G84,Smartphone,23845,3.7,6GB,1TB,6000mAh,https://myntra.com/motorola-moto-g84
Croma,Google,Google Pixel 7a,Smartphone,54516,4.1,12GB,256GB,4000mAh,https://croma.com/google-pixel-7a
Croma,Vivo,Vivo vivo-16-lite,Smartphone,23291,3.8,8GB,512GB,4500mAh,https://croma.com/vivo-vivo-model-16
Myntra,Google,Google google-88-plus,Smartphone,60143,4.2,4GB,1TB,6000mAh,https://myntra.com/google-google-model-88
Myntra,Google,Google google-18-fe,Smartphone,48220,4.2,8GB,128GB,4500mAh,https://myntra.com/google-google-model-18
Flipkart,Realme,Realme realme-27-fe,Smartphone,19177,3.5,6GB,64GB,5000mAh,https://flipkart.com/realme-realme-model-27
Flipkart,Oppo,Oppo oppo-16-se,Smartphone,37703,4.1,6GB,1TB,5000mAh,https://flipkart.com/oppo-oppo-model-16
Flipkart,Oppo,Oppo Oppo Reno 8,Smartphone,58048,4.6,12GB,128GB,6000mAh,https://flipkart.com/oppo-oppo-reno-8
Amazon,Xiaomi,Xiaomi xiaomi-63-fe,Smartphone,12946,3.8,12GB,64GB,5000mAh,https://amazon.com/xiaomi-xiaomi-model-63
Reliance Digital,Realme,Realme Realme 10 Pro,Smartphone,68367,4.2,8GB,512GB,4500mAh,https://reliancedigital.com/realme-realme-10-pro
Reliance Digital,Motorola,Motorola Moto G84,Smartphone,19794,4.0,4GB,256GB,5000mAh,https://reliancedigital.com/motorola-moto-g84
Croma,Samsung,Samsung samsung-52-edge,Smartphone,27936,4.1,6GB,256GB,4500mAh,https://croma.com/samsung-samsung-model-52
Amazon,Realme,Realme Realme C55,Smartphone,65412,3.9,6GB,256GB,4500mAh,https://amazon.com/realme-realme-c55
Myntra,OnePlus,OnePlus OnePlus 9,Smartphone,31503,4.1,8GB,512GB,5000mAh,https://myntra.com/oneplus-oneplus-9
Flipkart,Motorola,Motorola motorola-87-max,Smartphone,18271,4.3,12GB,128GB,5000mAh,https://flipkart.com/motorola-motorola-model-87
Flipkart,Motorola,Motorola Moto Edge 40,Smartphone,76960,4.5,8GB,512GB,6000mAh,https://flipkart.com/motorola-moto-edge-40
Amazon,Motorola,Motorola motorola-67-neo,Smartphone,22406,3.9,12GB,512GB,4000mAh,https://amazon.com/motorola-motorola-model-67
Croma,Samsung,Samsung Galaxy S23,Smartphone,35837,4.7,8GB,256GB,5000mAh,https://croma.com/samsung-galaxy-s23
Flipkart,Realme,Realme Realme 11 Pro,Smartphone,66064,4.8,12GB,128GB,4000mAh,https://flipkart.com/realme-realme-11-pro
Croma,Google,Google Pixel 7a,Smartphone,30687,4.6,4GB,128GB,4500mAh,https://croma.com/google-pixel-7a
Croma,Google,Google google-96-x,Smartphone,50235,4.5,8GB,256GB,5500mAh,https://croma.com/google-google-model-96
Reliance Digital,Apple,Apple apple-83-edge,Smartphone,72010,4.1,12GB,256GB,4500mAh,https://reliancedigital.com/apple-apple-model-83
Amazon,Oppo,Oppo Oppo A78,Smartphone,49484,4.6,6GB,1TB,5500mAh,https://amazon.com/oppo-oppo-a78
Croma,Samsung,Samsung Galaxy A54,Smartphone,17858,4.9,16GB,256GB,5000mAh,https://croma.com/samsung-galaxy-a54
Myntra,Samsung,Samsung samsung-87-fe,Smartphone,41564,4.6,8GB,1TB,5000mAh,https://myntra.com/samsung-samsung-model-87
Reliance Digital,OnePlus,OnePlus OnePlus Nord CE3,Smartphone,60452,4.9,12GB,64GB,4500mAh,https://reliancedigital.com/oneplus-oneplus-nord-ce3
Croma,Google,Google google-60-x,Smartphone,50869,4.5,12GB,64GB,4500mAh,https://croma.com/google-google-model-60
Reliance Digital,Vivo,Vivo Vivo Y21,Smartphone,40767,4.4,12GB,64GB,4000mAh,https://reliancedigital.com/vivo-vivo-y21
Flipkart,Motorola,Motorola Moto G54,Smartphone,30005,4.7,4GB,512GB,6000mAh,https://flipkart.com/motorola-moto-g54
Amazon,Oppo,Oppo oppo-94-ultra,Smartphone,27118,4.0,8GB,256GB,6000mAh,https://amazon.com/oppo-oppo-model-94
Amazon,Motorola,Motorola Moto Edge 40,Smartphone,37991,4.9,4GB,64GB,6000mAh,https://amazon.com/motorola-moto-edge-40
Amazon,OnePlus,OnePlus oneplus-33-max,Smartphone,36045,4.5,12GB,128GB,4000mAh,https://amazon.com/oneplus-oneplus-model-33
Amazon,Realme,Realme Realme C55,Smartphone,57308,4.3,4GB,512GB,6000mAh,https://amazon.com/realme-realme-c55
Reliance Digital,Oppo,Oppo Oppo F21,Smartphone,19263,4.3,8GB,64GB,5500mAh,https://reliancedigital.com/oppo-oppo-f21
Reliance Digital,OnePlus,OnePlus oneplus-39-edge,Smartphone,44991,4.5,4GB,256GB,4500mAh,https://reliancedigital.com/oneplus-oneplus-model-39
Croma,Oppo,Oppo oppo-66-se,Smartphone,37585,4.2,8GB,64GB,5000mAh,https://croma.com/oppo-oppo-model-66
Croma,OnePlus,OnePlus OnePlus 9,Smartphone,54638,4.5,6GB,1TB,6000mAh,https://croma.com/oneplus-oneplus-9
Myntra,Google,Google google-62-neo,Smartphone,56097,4.1,6GB,512GB,4000mAh,https://myntra.com/google-google-model-62
Amazon,OnePlus,OnePlus OnePlus 9,Smartphone,66607,4.4,12GB,64GB,4500mAh,https://amazon.com/oneplus-oneplus-9
Flipkart,Xiaomi,Xiaomi xiaomi-72-se,Smartphone,11751,3.8,16GB,64GB,4500mAh,https://flipkart.com/xiaomi-xiaomi-model-72
Flipkart,Oppo,Oppo Oppo F21,Smartphone,43470,3.5,6GB,256GB,5500mAh,https://flipkart.com/oppo-oppo-f21
Myntra,Google,Google Pixel 6a,Smartphone,35581,4.3,8GB,1TB,5500mAh,https://myntra.com/google-pixel-6a
Reliance Digital,OnePlus,OnePlus OnePlus Nord CE3,Smartphone,72329,4.9,6GB,128GB,4500mAh,https://reliancedigital.com/oneplus-oneplus-nord-ce3
